COUNTRY	COUNT	SECTOR	TRADE	OLD_UCM	CURRENCY	BORDER	FDI_2000	CROSSBORDER	Distance	FDI_2013	YCOUNTRYI	YCOUNTRYJ	cpi	HPCorr	SUMSIZE	EPL	PMR	FIIndex	latejoiner	HPCorrSA	UCM	HPOX
GREECE	ITALY	0.315334518	1.32E+11	-0.552541257	1	0	2128.551491	0	1050.411	11446.5	3799627.6	28750637.2	1.633125	0.255004067	0.142485558	0.015517241	0.561783825	0	0	0.255004067	0.225016072	0.483651764
GREECE	LATVIA	0.353206827	300134491	-0.469508434	1	0	12.29112299	0	2109.292	0	3799627.6	334743.4	9.79	0.237409345	0.018097799	0.051724138	0.695675375	0	0	0.237409345	0.096949235	0.385714911
GREECE	LITHUANIA	0.478512668	773141561	-0.215816813	1	0	0	0	1860.701	1.9	3799627.6	510304.1	6.1375	0.267035046	0.018866299	0.291724138	0.787832875	0	0	0.267035046	0.072625516	0.366080442
GREECE	LUXEMBOURG	0.624808281	1413345206	-0.115886102	1	0	1764.917603	0	1904.941	17370.8	3799627.6	707794.6	3.7475	0.40730542	0.019730794	0.491724138	0.805753075	0	0	0.40730542	0.466398373	0.443529491
GREECE	MALTA	0.353076571	1415885535	0.293656859	1	0	267.0028527	0	850.6025	1313.9	3799627.6	121287	3.200625	0.578756866	0.017163415	0	0.735803175	0	0	0.578756866	0.557488965	0.585207612
GREECE	NETHERLANDS	0.392684193	52548261458	-0.54291809	1	0	3134.525865	0	2162.912	23576.9	3799627.6	11263201.5	0.825	0.438469264	0.065936042	0.174827586	1.008332973	0	0	0.438469264	0.517212231	0.57648766
GREECE	POLAND	0.453934738	11445640721	-0.519298697	0	0	933.1335975	0	1600.171	-465.2	3799627.6	6124098.5	3.445625	0.270623055	0.043440128	0.511724138	0.02302825	0	0	0.270623055	0.400768932	0.32419679
GREECE	PORTUGAL	0.225168318	4380452687	-0.168800134	1	0	513.2007119	0	2853.773	18.3	3799627.6	3134113.6	0.485625	0.526718078	0.030351765	1.780344828	0.378784475	0	0	0.526718078	0.589483318	0.709123404
GREECE	ROMANIA	0.65297974	20278369225	0.135634557	0	0	142.7512013	1	741.4337	10259.6	3799627.6	2204179.5	17.05625	0.615537067	0.026281071	0.051724138	0.616395975	0	0	0.615537067	0.560625376	0.747650367
GREECE	SLOVAKIA	0.495342175	3367655283	-0.241242724	1	0	7.965287593	0	1249.986	-18.3	3799627.6	1127072.6	4.3475	0.467840708	0.021566142	0.440771757	0.608910108	0	0	0.467840708	0.537806395	0.555834037
GREECE	SLOVENIA	0.474260042	3144844732	-0.363359721	1	0	30.18460713	0	1176.784	71.8	3799627.6	624420.5	3.71375	0.523717538	0.019365832	0.183152709	0.507872075	0	0	0.523717538	0.556248722	0.703721003
GREECE	SPAIN	0.295800114	43061055863	-0.552080464	1	0	4780.338298	0	2372.903	3737.2	3799627.6	18611818	1.655625	0.63721251	0.098103882	0.007586207	0.498156525	0	0	0.63721251	0.68455417	0.83363038
GREECE	SWEDEN	0.408862224	10492157166	-0.568355109	0	0	102.5607966	0	2408.377	540.7	3799627.6	6515395.8	1.373125	0.182783508	0.045152993	0.042758621	0.67378285	0	0	0.182783508	0.155159366	0.330130249
GREECE	UK	0.296580618	44525754971	-0.208306785	0	0	700.6523838	0	2394.85	1729.7	3799627.6	33488892.7	4.876875	0.26534672	0.163226802	1.572390805	1.125962525	0	0	0.26534672	0.123879564	0.385848942
HUNGARY	IRELAND	0.289932166	7072565523	0.47784361	0	0	37671.58472	0	1895.995	75150.1	1790006.3	3176560.7	14.050625	0.519732146	0.021740655	0.580847701	0.349212025	0	0	0.519732146	0.598717897	0.74830593
HUNGARY	ITALY	0.225423006	1.21E+11	0.581464887	0	0	2973.101072	0	811.4083	10009.6	1790006.3	28750637.2	9.363125	0.761975892	0.13368864	0.774324713	0.1689855	0	0	0.761975892	0.653762123	0.760910566
HUNGARY	LATVIA	0.316365339	2170763828	0.534393769	0	0	2.373309849	0	1105.945	4	1790006.3	334743.4	1.20625	0.729321998	0.009300881	0.707083333	0.30287705	0	0	0.729321998	0.808822666	0.792596256
HUNGARY	LITHUANIA	0.319695177	3897050000	0.68579209	0	0	8.955536277	0	910.8107	61.1	1790006.3	510304.1	4.85875	0.755664859	0.010069381	0.467083333	0.39503455	0	0	0.755664859	0.80835859	0.789836111
HUNGARY	LUXEMBOURG	0.642004925	1731519878	0.446349677	0	0	9032.662652	0	977.394	197615	1790006.3	707794.6	7.24875	0.660870097	0.010933876	0.267083333	0.41295475	0	0	0.660870097	0.771254956	0.666868885
HUNGARY	MALTA	0.394585295	371407253	0.400073264	0	0	40.15723535	0	1343.903	1867.8	1790006.3	121287	7.795625	0.565690733	0.008366497	0.758807471	0.34300485	0	0	0.565690733	0.400531153	0.680272868
